ts,server_id,cpu_pct,mem_pct,net_in,net_out,disk_io
20:54:50,server_3,63.18,50.06,11598.39,10860.99,107.62
20:54:50,server_4,30.47,49.15,289.41,344.71,143.59
20:54:50,server_10,62.11,59.7,6768.65,7310.43,116.76
20:54:50,server_6,62.85,47.5,18216.11,16405.67,182.22
20:54:50,server_7,57.03,54.46,587.45,824.73,210.47
20:54:50,server_8,61.52,73.38,582.67,525.61,36.0
20:54:55,server_20,97.36,91.5,1087.95,1039.47,80.02
20:54:55,server_19,53.02,51.66,474.22,390.8,87.73
20:54:55,server_18,60.27,48.21,9163.75,8274.69,145.64
20:54:55,server_17,23.81,40.43,209.7,182.15,64.16
20:54:55,server_16,89.12,24.34,885.86,573.95,31.59
20:54:55,server_15,31.8,14.45,339.27,208.17,59.45
20:54:55,server_13,58.94,54.75,1737.38,1842.99,880.37
20:54:55,server_12,60.87,58.67,4727.92,5417.36,574.14
20:54:55,server_11,64.98,32.34,16765.19,18186.77,90.47
20:54:55,server_14,26.4,41.62,331.14,311.24,53.61
20:54:55,server_9,19.75,98.83,242.63,142.02,27.9
20:54:55,server_10,24.59,36.17,182.55,138.33,0.0
20:54:55,server_2,76.99,58.22,9202.03,10602.61,5.8
20:54:55,server_3,88.72,92.97,944.61,1322.46,82.9
20:54:55,server_4,56.52,34.73,14211.13,13435.72,19.5
20:54:55,server_1,43.57,23.17,4.62,6.56,9809.55
20:54:55,server_6,27.5,19.2,281.74,200.83,33.98
20:54:55,server_7,68.2,63.39,698.5,677.65,44.93
20:54:55,server_8,23.33,20.6,108.99,143.78,7820.33
20:54:55,server_5,16.21,88.37,265.8,316.45,0.0
20:55:00,server_12,91.23,23.91,857.75,900.8,132.36
20:55:00,server_20,58.05,52.16,519.75,289.22,30.69
20:55:00,server_19,45.91,48.93,148.28,113.24,3617.77
20:55:00,server_18,53.77,36.35,5731.16,4724.13,40.14
20:55:00,server_17,35.32,35.52,450.6,265.91,89.42
20:55:00,server_16,34.22,44.41,362.17,188.21,79.66
20:55:00,server_15,39.19,58.23,368.27,364.66,96.87
20:55:00,server_14,85.43,23.64,852.39,1166.64,0.0
20:55:00,server_13,58.62,43.11,2869.06,2723.75,1423.57
20:55:00,server_11,14.45,83.25,106.8,81.7,6.3
20:55:00,server_3,47.18,37.27,183.24,121.6,8967.68
20:55:00,server_9,30.87,32.89,252.69,141.27,33.78
20:55:00,server_10,49.12,56.03,540.56,501.73,3.55
20:55:00,server_2,85.96,96.77,910.58,897.6,90.3
20:55:00,server_4,13.86,88.44,141.9,88.54,27.9
20:55:00,server_1,29.45,51.82,240.19,302.07,39.51
20:55:00,server_6,84.63,4.57,807.23,957.86,71.4
20:55:00,server_7,97.87,89.64,881.12,1223.49,10.61
20:55:00,server_8,43.11,69.1,411.31,387.96,59.88
20:55:00,server_5,80.67,20.91,801.18,510.07,66.03
20:55:05,server_12,74.02,35.95,14110.65,12309.07,23.25
20:55:05,server_20,65.89,62.0,1926.16,1994.03,1084.21
20:55:05,server_19,63.66,47.46,4214.67,4491.31,813.57
20:55:05,server_18,46.08,50.01,532.41,349.5,25.54
20:55:05,server_17,29.52,26.86,111.17,117.33,7013.36
20:55:05,server_16,59.56,32.17,15690.39,17598.7,36.71
20:55:05,server_15,64.9,44.91,5039.81,4763.32,50.89
20:55:05,server_13,78.91,57.14,16374.92,19278.14,145.98
20:55:05,server_11,69.38,69.68,654.18,503.83,73.01
20:55:05,server_14,35.4,31.2,111.77,129.5,6638.35
20:55:05,server_9,47.46,32.63,162.65,88.41,5431.01
20:55:05,server_2,98.65,88.79,1134.11,776.94,128.03
20:55:05,server_3,44.51,55.26,454.26,272.07,84.71
20:55:05,server_4,66.85,60.98,3118.44,3205.39,1888.35
20:55:05,server_5,92.03,12.57,736.69,973.74,108.77
20:55:05,server_1,26.81,43.87,351.88,512.35,12.47
20:55:05,server_10,55.97,48.17,507.02,706.41,6.8
20:55:05,server_7,9.4,86.91,60.42,54.63,83.86
20:55:05,server_8,64.22,69.08,696.13,847.12,13.61
20:55:05,server_6,45.07,52.59,468.68,284.02,41.89
20:55:10,server_12,94.02,20.12,897.63,1197.94,23.3
20:55:10,server_19,55.46,54.0,12189.22,13864.77,2.76
20:55:10,server_18,20.05,35.31,157.18,107.91,22.95
20:55:10,server_17,50.53,34.87,14001.06,16725.36,28.27
20:55:10,server_16,42.48,57.5,415.6,369.48,85.57
20:55:10,server_15,85.18,80.8,897.47,905.32,111.97
20:55:10,server_14,37.59,38.34,384.06,340.06,0.0
20:55:10,server_13,39.75,44.49,426.79,329.55,94.62
20:55:10,server_11,60.52,60.49,712.67,839.39,48.45
20:55:10,server_20,65.91,43.04,3872.25,3833.19,1039.04
20:55:10,server_9,52.2,45.37,510.19,629.03,54.63
20:55:10,server_1,62.18,61.87,2089.45,2111.74,1306.8
20:55:10,server_2,55.97,53.55,7946.06,8617.7,108.83
20:55:10,server_3,60.19,61.96,3610.01,3864.77,507.74
20:55:10,server_4,21.97,20.19,102.19,111.35,8456.1
20:55:10,server_10,13.04,98.98,142.87,122.89,113.54
20:55:10,server_6,8.96,87.57,39.59,25.83,0.0
20:55:10,server_7,46.94,66.61,489.6,607.57,138.63
20:55:10,server_8,33.47,27.05,392.52,329.09,11.5
20:55:10,server_5,85.88,18.28,901.99,1203.38,59.66
20:55:15,server_11,92.03,90.59,901.17,530.93,200.14
20:55:15,server_19,82.33,11.51,967.72,765.5,38.04
20:55:15,server_18,80.18,14.31,687.49,645.2,86.71
20:55:15,server_17,48.0,37.45,44.96,33.09,6435.76
20:55:15,server_16,21.97,26.54,275.82,314.61,47.3
20:55:15,server_15,23.37,43.77,101.15,122.23,4715.53
20:55:15,server_14,97.36,81.05,915.8,515.37,106.09
20:55:15,server_13,67.55,85.73,699.77,1045.36,17.71
20:55:15,server_12,68.37,65.93,633.17,914.43,0.0
20:55:15,server_20,69.55,71.39,740.71,819.45,146.44
20:55:15,server_10,77.02,31.79,8103.34,8723.28,47.27
20:55:15,server_8,93.47,16.19,946.33,803.76,0.0
20:55:15,server_7,97.53,87.97,930.92,587.06,0.0
20:55:15,server_6,3.09,86.33,6.21,8.79,67.61
20:55:15,server_5,44.93,41.08,446.5,437.42,65.74
20:55:15,server_4,63.67,61.39,2790.8,2239.92,550.05
20:55:15,server_3,38.84,45.12,107.21,117.78,9353.37
20:55:15,server_2,75.94,55.28,5375.34,5970.94,147.63
20:55:15,server_1,25.91,34.9,305.61,316.61,0.0
20:55:15,server_9,59.44,56.6,4668.77,5508.91,736.28
20:55:20,server_13,21.65,28.73,213.06,248.34,99.97
20:55:20,server_14,26.01,87.45,303.75,382.09,2.22
20:55:20,server_15,88.75,8.59,884.43,540.85,40.06
20:55:20,server_16,98.82,92.94,990.14,1465.18,14.07
20:55:20,server_20,37.52,49.41,385.29,238.47,0.0
20:55:20,server_18,52.08,49.85,2183.14,2129.09,1472.58
20:55:20,server_19,59.11,30.3,14014.74,15984.23,194.71
20:55:20,server_12,88.57,12.43,902.28,814.03,0.0
20:55:20,server_17,94.0,1.58,791.42,1046.47,53.58
20:55:20,server_11,25.19,34.81,272.32,362.41,81.45
20:55:20,server_4,32.49,36.6,461.36,672.27,75.38
20:55:20,server_9,26.34,29.22,203.2,182.19,136.34
20:55:20,server_10,46.06,60.55,472.71,668.03,101.86
20:55:20,server_2,87.0,11.28,936.32,1148.61,0.0
20:55:20,server_3,92.34,83.54,971.59,893.31,120.63
20:55:20,server_1,37.61,57.54,336.62,361.09,30.35
20:55:20,server_6,40.23,65.06,3576.94,2917.26,1122.34
20:55:20,server_7,26.85,43.29,70.53,89.08,5502.19
20:55:20,server_8,38.49,37.23,382.93,293.86,44.95
20:55:20,server_5,96.08,85.63,956.76,852.3,179.47
20:55:25,server_20,30.34,39.57,135.78,152.88,9896.06
20:55:25,server_19,24.33,38.13,266.79,322.9,0.0
20:55:25,server_18,54.5,47.77,2701.02,2874.29,1288.33
20:55:25,server_17,25.37,33.36,289.74,309.39,107.17
20:55:25,server_16,35.67,52.94,445.98,373.62,114.49
20:55:25,server_15,69.17,38.65,17218.98,16112.72,13.86
20:55:25,server_14,21.49,39.37,52.28,29.28,4787.5
20:55:25,server_12,69.6,65.19,683.27,495.7,34.0
20:55:25,server_11,89.64,17.97,827.01,425.33,83.46
20:55:25,server_13,95.58,91.87,919.22,686.67,53.4
20:55:25,server_9,61.94,46.02,5756.12,5126.16,143.14
20:55:25,server_10,63.61,50.14,1264.68,1206.31,1193.0
20:55:25,server_2,95.93,26.34,1018.23,1234.46,67.96
20:55:25,server_3,56.59,33.2,16165.36,17158.14,105.6
20:55:25,server_4,2.27,88.52,0.0,0.0,120.93
20:55:25,server_1,65.99,67.76,586.18,444.36,84.15
20:55:25,server_6,55.72,35.86,12398.36,12809.32,133.8
20:55:25,server_7,13.69,89.05,150.57,86.15,0.0
20:55:25,server_8,37.65,50.38,329.42,414.38,82.96
20:55:25,server_5,98.73,27.2,992.49,1355.95,80.28
20:55:30,server_12,64.22,46.05,3323.94,2736.98,1667.62
20:55:30,server_20,74.33,42.85,10100.17,11428.27,89.37
20:55:30,server_19,35.62,38.7,276.83,400.9,19.86
20:55:30,server_18,58.71,53.21,621.35,335.79,0.0
20:55:30,server_17,49.11,20.99,71.57,74.88,4190.42
20:55:30,server_16,21.78,92.74,186.93,100.21,154.91
20:55:30,server_15,44.31,37.85,395.21,393.72,77.46
20:55:30,server_14,71.6,39.38,15383.0,13258.47,38.82
20:55:30,server_13,4.26,89.51,0.0,0.0,25.05
20:55:30,server_11,39.4,47.04,424.05,521.35,36.59
20:55:30,server_3,45.36,46.93,3489.0,4114.31,1543.73
20:55:30,server_9,13.98,97.45,129.46,122.25,40.25
20:55:30,server_8,52.72,51.5,476.35,461.42,79.71
20:55:30,server_7,6.42,92.78,2.56,1.7,50.65
20:55:30,server_6,72.32,56.48,8706.83,7392.77,105.42
20:55:30,server_5,81.67,3.75,762.79,571.16,0.0
20:55:30,server_4,56.29,47.74,558.71,816.09,21.73
20:55:30,server_2,25.11,47.54,262.41,259.49,74.42
20:55:30,server_1,57.67,58.07,553.58,613.69,74.37
20:55:30,server_10,88.61,17.77,921.73,1322.08,36.88
20:55:35,server_15,81.31,8.98,839.21,1182.45,49.69
20:55:35,server_14,20.05,46.57,17.36,23.24,6693.58
20:55:35,server_16,64.05,69.97,742.29,618.17,80.43
20:55:35,server_17,19.85,97.91,211.11,119.98,161.7
20:55:35,server_3,35.8,29.59,383.19,296.91,71.62
20:55:35,server_19,69.67,58.02,686.18,550.42,0.0
20:55:35,server_13,62.01,61.9,627.31,661.45,0.0
20:55:35,server_20,63.26,34.91,19466.63,19368.72,66.57
20:55:35,server_18,38.67,46.01,175.44,237.77,9841.2
20:55:35,server_12,82.17,24.79,881.18,879.15,43.89
20:55:35,server_1,27.14,33.16,220.03,230.07,30.89
20:55:35,server_10,84.65,6.51,782.72,556.43,69.15
20:55:35,server_2,35.87,44.42,418.19,286.92,0.0
20:55:35,server_4,45.44,56.13,429.59,373.07,10.74
20:55:35,server_5,42.9,43.03,1148.92,1100.46,964.41
20:55:35,server_11,9.03,80.45,87.13,118.08,64.54
20:55:35,server_7,34.06,25.18,293.93,243.2,32.52
20:55:35,server_8,89.21,89.94,862.43,1248.57,74.76
20:55:35,server_9,35.09,53.86,422.9,508.72,55.57
20:55:35,server_6,51.7,64.94,549.53,405.49,140.76
20:55:40,server_12,65.11,43.94,653.54,587.63,136.94
20:55:40,server_19,48.18,50.39,557.39,628.59,0.0
20:55:40,server_18,23.74,14.42,210.69,129.68,73.33
20:55:40,server_17,49.83,56.34,542.03,747.68,61.76
20:55:40,server_16,87.34,86.24,903.23,892.81,0.0
20:55:40,server_15,54.43,46.82,3625.62,4342.51,787.09
20:55:40,server_14,26.39,56.27,279.88,228.86,20.6
20:55:40,server_13,54.82,46.41,637.75,755.1,102.98
20:55:40,server_20,58.76,46.31,3632.43,4350.84,1749.26
20:55:40,server_11,28.59,81.43,283.02,306.02,64.79
20:55:40,server_9,83.53,9.01,850.63,1158.17,60.78
20:55:40,server_8,97.85,14.47,995.99,1176.39,86.86
20:55:40,server_7,42.95,70.65,528.13,475.3,83.44
20:55:40,server_6,40.4,57.3,445.51,637.38,108.81
20:55:40,server_5,96.28,13.5,972.22,884.02,27.88
20:55:40,server_4,60.7,70.13,657.95,508.23,76.2
20:55:40,server_3,39.51,43.34,400.96,391.44,0.0
20:55:40,server_2,33.42,54.42,316.47,242.17,29.59
20:55:40,server_1,47.66,58.51,523.05,344.67,12.26
20:55:40,server_10,32.72,35.9,335.78,471.49,108.15
20:55:45,server_12,95.19,93.33,891.61,634.3,217.08
20:55:45,server_13,77.6,39.73,8309.76,9421.58,72.47
20:55:45,server_14,15.8,81.94,174.16,151.67,56.66
20:55:45,server_15,38.38,21.47,28.91,17.24,8740.18
20:55:45,server_11,65.86,68.7,636.45,445.78,143.72
20:55:45,server_17,33.9,31.86,421.62,392.95,82.72
20:55:45,server_18,20.04,47.17,96.31,92.29,5878.66
20:55:45,server_19,59.97,73.63,563.28,328.69,27.63
20:55:45,server_16,24.6,22.33,200.41,195.25,60.22
20:55:45,server_20,68.98,71.74,767.13,935.91,0.0
20:55:45,server_10,62.24,73.62,610.65,507.56,121.36
20:55:45,server_8,49.82,45.08,436.14,264.99,54.65
20:55:45,server_7,19.72,98.53,251.27,219.46,92.28
20:55:45,server_6,23.99,89.62,297.43,271.79,42.62
20:55:45,server_5,52.16,60.16,577.87,817.56,60.96
20:55:45,server_4,23.53,36.61,195.76,258.4,52.29
20:55:45,server_3,62.91,51.26,11796.81,10198.01,115.0
20:55:45,server_2,97.26,25.36,942.94,716.44,89.31
20:55:45,server_1,70.49,52.5,6057.97,6392.77,197.22
20:55:45,server_9,67.07,59.38,731.89,579.35,88.73
20:55:50,server_13,29.36,34.65,226.27,310.82,0.0
20:55:50,server_14,42.15,50.95,2253.44,1880.63,689.38
20:55:50,server_15,39.57,45.01,465.88,285.4,83.47
20:55:50,server_16,31.71,28.41,27.65,16.64,4965.59
20:55:50,server_20,27.61,17.23,250.93,144.13,0.0
20:55:50,server_18,53.29,65.38,619.94,778.79,160.71
20:55:50,server_19,92.23,80.45,976.53,960.69,77.44
20:55:50,server_12,68.02,66.42,782.28,443.3,45.43
20:55:50,server_17,33.43,29.83,388.23,353.25,45.92
20:55:50,server_11,60.5,60.21,4672.9,4660.25,727.69
20:55:50,server_10,50.82,62.54,450.5,373.12,26.67
20:55:50,server_9,66.7,36.56,11119.59,11630.23,62.18
20:55:50,server_2,65.46,82.32,624.5,447.15,68.41
20:55:50,server_3,22.88,29.59,256.2,318.41,38.31
20:55:50,server_4,29.73,42.67,348.66,422.11,44.18
20:55:50,server_1,30.01,41.02,284.85,408.75,1.8
20:55:50,server_6,61.15,44.74,3310.57,2719.25,659.7
20:55:50,server_7,21.92,19.97,191.23,99.88,117.88
20:55:50,server_8,21.12,24.94,301.66,297.85,16.18
20:55:50,server_5,34.97,26.53,291.29,168.5,101.73
20:55:55,server_12,62.42,66.17,653.37,810.69,74.92
20:55:55,server_19,58.27,72.47,585.46,613.47,66.34
20:55:55,server_18,39.11,33.54,391.05,205.0,48.49
20:55:55,server_17,68.92,90.17,558.85,309.48,63.72
20:55:55,server_16,63.08,56.96,10705.08,10172.81,185.84
20:55:55,server_15,56.03,72.84,510.46,763.91,31.6
20:55:55,server_14,55.97,63.39,520.78,611.33,88.75
20:55:55,server_13,34.36,44.65,333.13,315.77,54.2
20:55:55,server_11,24.79,29.79,180.04,178.04,0.0
20:55:55,server_20,4.19,99.3,4.58,4.95,133.41
20:55:55,server_9,63.86,75.02,630.11,630.55,100.26
20:55:55,server_1,95.33,97.98,953.2,896.28,90.68
20:55:55,server_2,43.05,22.95,197.81,168.48,8971.3
20:55:55,server_3,40.56,44.11,340.36,384.13,34.67
20:55:55,server_4,46.18,69.83,492.15,609.17,129.21
20:55:55,server_10,38.4,57.53,313.55,314.2,0.0
20:55:55,server_6,54.32,59.04,5440.84,5740.23,162.39
20:55:55,server_7,53.17,46.41,4315.21,4984.22,1396.26
20:55:55,server_8,55.6,59.34,1148.0,1085.77,1821.14
20:55:55,server_5,27.13,34.27,281.45,271.47,41.8
20:56:00,server_12,81.65,12.95,903.2,1045.86,49.95
20:56:00,server_19,3.83,82.81,6.55,4.4,128.05
20:56:00,server_18,52.78,63.64,2494.68,2464.36,600.7
20:56:00,server_17,40.57,42.3,416.56,285.46,10.5
20:56:00,server_16,20.38,38.77,252.98,338.49,38.53
20:56:00,server_15,27.15,47.88,306.04,327.16,0.0
20:56:00,server_14,66.59,41.37,15035.69,14753.71,44.44
20:56:00,server_13,21.99,22.21,3.13,2.14,6594.37
20:56:00,server_11,26.88,42.39,335.98,353.52,143.57
20:56:00,server_20,91.98,89.61,944.94,618.1,27.52
20:56:00,server_9,87.27,15.84,907.64,901.91,63.46
20:56:00,server_1,8.65,86.47,90.14,47.8,15.56
20:56:00,server_2,0.34,89.63,0.0,0.0,140.23
20:56:00,server_3,36.36,43.27,391.64,309.31,1.81
20:56:00,server_4,64.93,60.51,622.88,635.63,59.08
20:56:00,server_10,69.39,57.81,1855.01,2151.73,1640.36
20:56:00,server_6,53.19,52.87,552.24,345.55,62.77
20:56:00,server_7,91.38,93.9,922.06,651.56,126.49
20:56:00,server_8,88.53,82.35,863.03,1107.55,65.72
20:56:00,server_5,53.82,65.02,507.0,452.53,0.0
20:56:05,server_11,64.93,60.83,678.67,873.73,96.43
20:56:05,server_19,88.74,90.06,877.1,603.57,43.15
20:56:05,server_18,55.91,63.53,4840.6,4383.83,640.42
20:56:05,server_17,62.5,63.22,609.7,423.69,21.75
20:56:05,server_16,69.09,39.59,18978.33,16598.75,131.58
20:56:05,server_15,49.27,56.45,507.96,617.3,35.45
20:56:05,server_14,64.44,72.02,591.97,565.92,131.32
20:56:05,server_13,46.26,52.16,3916.16,4038.81,865.31
20:56:05,server_12,86.06,83.5,923.71,559.22,31.13
20:56:05,server_20,81.34,26.87,845.24,818.09,8.25
20:56:05,server_10,37.28,49.64,26.3,22.06,8250.79
20:56:05,server_8,36.96,40.08,339.29,297.13,0.0
20:56:05,server_7,69.66,85.01,648.5,736.19,133.05
20:56:05,server_6,93.12,86.56,937.04,1272.28,71.31
20:56:05,server_5,19.97,81.7,297.36,389.28,69.4
20:56:05,server_4,91.27,0.58,963.24,656.34,9.34
20:56:05,server_3,39.88,46.21,465.84,574.09,152.29
20:56:05,server_2,98.48,24.41,1014.08,649.95,78.17
20:56:05,server_1,66.13,64.91,1046.26,940.86,1602.08
20:56:05,server_9,95.86,84.02,1019.73,1185.63,114.36
20:56:10,server_13,51.25,47.35,11340.7,9801.39,59.19
20:56:10,server_14,95.25,99.43,997.27,1436.25,56.41
20:56:10,server_15,85.29,94.11,897.76,1039.94,220.33
20:56:10,server_12,37.93,46.56,429.72,512.04,49.15
20:56:10,server_17,27.97,42.98,189.82,180.63,0.0
20:56:10,server_18,69.25,73.64,689.87,574.73,99.94
20:56:10,server_19,41.33,48.44,477.38,358.43,3.54
20:56:10,server_16,5.68,89.03,92.38,109.47,64.91
20:56:10,server_11,30.71,23.28,310.6,465.88,55.07
20:56:10,server_20,25.56,3.82,298.15,297.31,35.01
20:56:10,server_9,60.37,43.62,6171.7,6392.65,184.64
20:56:10,server_1,55.48,38.97,13258.51,14117.7,78.31
20:56:10,server_2,50.54,46.19,478.18,695.57,13.98
20:56:10,server_3,77.96,50.12,7769.32,7135.37,26.93
20:56:10,server_4,86.36,80.59,947.18,1147.87,94.95
20:56:10,server_10,4.83,90.41,62.55,68.96,49.27
20:56:10,server_6,51.11,54.93,589.79,595.65,40.66
20:56:10,server_7,22.64,87.74,261.69,326.69,109.12
20:56:10,server_8,55.95,62.52,650.94,948.68,77.39
20:56:10,server_5,39.74,46.79,375.17,398.52,48.07
20:56:15,server_19,72.44,45.31,19087.26,17013.71,115.23
20:56:15,server_18,65.04,65.54,713.99,1023.3,4.33
20:56:15,server_17,42.66,50.26,430.57,535.43,4.62
20:56:15,server_16,43.92,51.03,446.3,617.23,28.87
20:56:15,server_15,57.37,60.94,539.59,456.93,54.18
20:56:15,server_14,81.55,10.87,849.9,1208.39,101.83
20:56:15,server_13,21.05,30.42,203.84,258.1,55.28
20:56:15,server_12,23.39,86.69,246.51,148.81,100.35
20:56:15,server_11,24.47,22.9,266.4,281.34,63.64
20:56:15,server_20,25.18,41.87,92.61,99.42,8518.93
20:56:15,server_9,46.88,48.78,4570.04,4086.81,1615.29
20:56:15,server_1,65.56,63.67,646.11,887.27,77.93
20:56:15,server_2,9.76,81.81,118.0,158.6,32.17
20:56:15,server_3,97.73,85.62,998.05,939.03,85.57
20:56:15,server_4,31.61,34.65,304.75,382.87,55.54
20:56:15,server_10,61.81,76.33,641.35,755.02,29.51
20:56:15,server_6,48.12,46.14,451.42,639.47,73.73
20:56:15,server_7,62.02,75.7,650.81,425.65,0.0
20:56:15,server_8,77.71,58.31,5417.71,4903.48,41.35
20:56:15,server_5,8.22,84.8,51.95,37.37,20.26
20:56:20,server_11,91.79,2.23,923.91,1289.98,22.56
20:56:20,server_19,24.02,45.16,46.2,67.59,3837.41
20:56:20,server_18,7.01,86.63,115.31,82.48,0.0
20:56:20,server_17,36.48,33.8,305.5,230.07,80.46
20:56:20,server_16,51.2,53.02,11140.1,10153.37,39.44
20:56:20,server_15,68.86,42.7,6833.3,7052.45,8.99
20:56:20,server_14,54.42,42.99,543.86,518.39,0.0
20:56:20,server_13,99.1,98.89,995.22,705.64,85.24
20:56:20,server_12,21.06,27.31,175.05,97.02,0.0
20:56:20,server_20,26.38,38.59,239.4,312.6,0.0
20:56:20,server_10,54.22,43.34,4889.44,5467.73,557.09
20:56:20,server_8,62.2,67.79,677.12,736.45,100.24
20:56:20,server_9,66.25,66.79,605.27,900.45,108.58
20:56:20,server_1,50.6,43.53,1050.65,1197.4,1042.8
20:56:20,server_2,52.29,51.66,459.63,353.3,60.73
20:56:20,server_3,37.24,47.58,130.89,172.65,4425.25
20:56:20,server_5,70.39,31.2,13288.22,11472.67,20.65
20:56:20,server_6,33.83,41.96,327.21,307.84,0.0
20:56:20,server_7,42.79,27.62,56.17,51.2,6250.32
20:56:20,server_4,54.56,62.82,525.71,428.9,76.25
20:56:25,server_20,22.36,97.39,148.3,103.02,108.62
20:56:25,server_11,56.77,56.15,490.53,453.85,150.28
20:56:25,server_18,58.25,79.43,572.58,611.71,54.41
20:56:25,server_17,67.5,46.78,2784.58,3151.5,1765.42
20:56:25,server_16,99.02,91.54,1051.45,1217.83,78.45
20:56:25,server_15,32.09,37.28,111.27,111.85,5568.22
20:56:25,server_14,61.6,60.07,644.51,856.47,106.24
20:56:25,server_13,57.98,77.79,532.18,360.92,71.71
20:56:25,server_12,40.29,20.01,91.85,136.84,7483.46
20:56:25,server_19,86.87,86.36,925.82,537.62,68.48
20:56:25,server_10,58.37,67.63,556.03,577.78,32.4
20:56:25,server_8,47.59,43.22,0.78,0.5,9219.66
20:56:25,server_1,87.28,15.79,871.22,701.98,10.02
20:56:25,server_2,50.03,49.44,5542.74,4470.79,168.42
20:56:25,server_3,55.01,52.59,540.76,454.76,29.66
20:56:25,server_9,46.11,80.28,403.63,507.82,99.87
20:56:25,server_5,58.47,46.42,9870.32,11352.59,8.92
20:56:25,server_6,92.69,81.27,926.96,1160.48,98.8
20:56:25,server_7,82.94,22.05,909.29,1145.73,6.36
20:56:25,server_4,43.5,47.93,137.45,112.2,8883.54
20:56:30,server_12,21.4,15.95,113.45,132.3,0.0
20:56:30,server_19,98.27,18.52,1067.64,1297.27,101.07
20:56:30,server_18,51.1,56.22,470.16,662.37,0.0
20:56:30,server_17,38.8,59.44,423.97,283.33,46.71
20:56:30,server_16,75.95,57.76,19354.17,15486.11,34.63
20:56:30,server_15,96.4,94.16,962.14,659.26,119.49
20:56:30,server_14,24.56,33.04,3.28,2.32,6807.45
20:56:30,server_13,68.45,68.6,734.28,857.51,104.52
20:56:30,server_11,68.81,78.02,719.97,553.88,101.33
20:56:30,server_20,63.3,66.21,3394.84,2845.13,1849.66
20:56:30,server_9,62.66,57.82,2923.44,2338.76,1311.16
20:56:30,server_1,46.84,47.3,478.94,586.27,12.2
20:56:30,server_2,31.8,47.83,299.51,236.69,62.98
20:56:30,server_3,29.68,47.75,394.02,457.64,29.85
20:56:30,server_4,45.42,36.66,33.85,28.37,8524.65
20:56:30,server_10,56.73,51.31,517.93,412.65,19.93
20:56:30,server_6,63.64,62.67,680.98,742.07,40.26
20:56:30,server_7,37.56,35.68,31.39,45.93,9144.62
20:56:30,server_8,33.82,44.05,124.68,127.48,4647.12
20:56:30,server_5,58.29,79.03,639.42,914.51,68.53
20:56:35,server_11,95.23,99.98,989.97,1117.55,7.14
20:56:35,server_19,25.51,34.56,292.32,426.08,30.09
20:56:35,server_18,87.3,84.54,901.77,913.11,173.73
20:56:35,server_17,60.63,65.18,681.88,671.55,17.32
20:56:35,server_16,64.52,55.09,9491.13,7802.79,162.8
20:56:35,server_15,57.41,51.64,4082.52,3440.12,1005.46
20:56:35,server_14,57.37,67.03,3156.03,2526.3,1738.96
20:56:35,server_13,98.49,20.39,941.2,1341.74,57.45
20:56:35,server_12,57.39,66.56,522.92,549.86,128.94
20:56:35,server_20,48.35,34.6,537.23,384.86,18.66
20:56:35,server_10,68.96,70.64,645.68,868.4,174.28
20:56:35,server_8,58.75,42.93,631.05,841.95,75.95
20:56:35,server_7,97.15,5.86,944.31,869.11,96.65
20:56:35,server_6,87.45,87.87,890.75,633.5,102.59
20:56:35,server_5,36.98,24.16,190.83,266.24,5358.32
20:56:35,server_4,42.92,50.69,436.58,456.28,48.78
20:56:35,server_3,42.17,27.17,128.86,151.15,9600.79
20:56:35,server_2,33.2,44.15,284.78,302.02,0.0
20:56:35,server_1,50.9,56.28,14714.06,12908.06,70.09
20:56:35,server_9,35.14,47.54,349.76,482.04,161.43
20:56:40,server_13,93.77,95.57,871.79,646.86,107.91
20:56:40,server_14,25.61,35.49,270.09,170.66,152.19
20:56:40,server_16,40.55,48.49,388.99,441.07,60.5
20:56:40,server_12,31.3,26.87,106.82,110.59,8778.93
20:56:40,server_18,23.54,40.47,189.37,140.22,6989.59
20:56:40,server_19,37.39,21.35,335.5,196.68,19.79
20:56:40,server_20,35.44,35.76,325.05,276.54,24.37
20:56:40,server_17,8.84,89.98,103.56,85.69,45.74
